Name	C0	C1
KLC3	0.6605576986316384	0.2995968930775605
TP53I3	0.6348172679082366	0.7787958634821027
LLGL2	1.0784634450556723	0.3366791002686511
SLC40A1	0.5501761686230581	0.3349648270518024
CHMP4C	1.0418410002939889	0.23873872591327552
DDAH1	0.711384251437798	0.7343894432587654
LHX6	0.28585501618429615	0.2533705532807382
RABGGTA	0.7325064078248563	0.7102118961819042
SPINT2	1.1470769889619588	0.5103738775343787
GOLGA2	0.8870894811489097	0.9053899116433747
MARK2	0.825830423052169	0.6900584622183087
CYP4F3	0.5106529270341483	0.07696422845705791
GNAI1	0.5556318985584542	0.8008689351902646
SGMS1	0.627685597383319	0.6619282561709521
MX2	0.3534191301499435	0.3890587641756472
USP18	0.6222334053722027	0.5439913560839308
FBXL18	0.5494892355541027	0.629994188453757
CNTNAP2	0.3046968233029057	0.1795680814415197
CELSR1	0.7238557724136808	0.5403078621965269
RP11-407N17.5	0.2811723453292562	0.2864501698042511
ALDH2	0.8198162434542094	0.7025715555333187
AP001615.9	0.692697156237961	0.35946898148754597
COL16A1	0.28339458124003936	0.626710928411799
GSTZ1	0.7178475954382146	0.6979335951551664
AP001610.5	0.5315231364506741	0.4057720436254936
SUSD1	0.5735469992397879	0.5923958355226623
CHDH	0.604410182785333	0.21886740028332471
CASK	0.6593953258312812	0.6440194697687437
ISM2	0.1886478045282723	0.20164568548569184
ANXA3	0.9816789845875183	0.43980205221123236
RASGRP3	0.21440590801639645	0.32570872891994634
PHLDA3	0.7204004385793235	0.7820438642046948
LEPROT	0.7767520630292394	0.8770928987814129
TXNDC11	0.7300732016030209	0.7441845510960637
RP4-724E13.2	0.5405434165872194	0.11048925489677773
ERBB3	0.9301216347008343	0.318394664999587
SYTL2	0.47756099614033454	0.5365595593295863
ARTN	0.43570463112919766	0.33759781124816535
HGSNAT	0.6518359153877324	0.7817828097060618
C19orf21	1.0366523878653053	0.17346689114374647
CUX2	0.07804852785518676	0.1668832831169256
CTD-2377D24.8	0.2437194602694315	0.13055795621540328
DFNA5	0.3227968946747918	0.8351472300662244
DENND1C	0.46135955268081474	0.1377742418312907
RP11-706C16.8	0.33780370243939406	0.048090481106734646
CTD-2544N14.3	0.6315446440131001	0.7176534423420212
CST6	0.6509200423052527	0.2376567160013887
CCDC120	0.6950951148673193	0.394882879522819
DNAJB2	0.7660582094299434	0.8429173993613654
SLC41A2	0.49316011713421837	0.5379454017791951
C2	0.255027572566607	0.281070540392405
MFSD6	0.7648061654231294	0.5632863736080179
SYT15	0.2810756226962508	0.36937470336356554
RNF39	0.46679946381195503	0.06701466946726363
TG	0.1062622156703307	0.1505467330358409
PDGFB	0.6634718745819747	0.32959696130372784
KIAA1324	0.3726481036552407	0.32735840031956337
AIF1L	0.7775501102437873	0.4518999968101342
C2orf15	0.5902400817787442	0.2843922258169266
COBLL1	0.5251244377198129	0.4816392679695485
RP11-74C13.4	0.47081694820803555	0.5944947101754785
GSTT1	0.5403218241962348	0.4973469044733513
NEXN	0.16848579497537144	0.7124297708824792
HEG1	0.3842258047223758	0.9126583374151719
PPP1R14C	0.633220233792338	0.3387555664900982
RP11-134G8.8	0.3546868750270097	0.46546909010088294
EPS8L1	0.7999721985316788	0.2853599874955739
CLN8	0.5047164595819845	0.6306783040342494
PRRG2	0.6865048976787677	0.20473839430331642
C1orf106	0.8459720857281887	0.22966874365050188
RP11-48O20.4	0.407509704271879	0.22288780943126058
CHST9	0.1612889681624386	0.1916941612328377
DKK3	0.3171876114828918	0.9067924590020708
CDC42BPG	0.8976619311362054	0.1963634222612831
CDS1	0.8646793258574275	0.23744923045011376
KIF1A	0.3025160099337372	0.39435982935561503
PWWP2B	0.7717760962617741	0.5291346149486484
KIAA1244	0.6162379581963049	0.35164255107146203
MAN2B2	0.5863747651881679	0.6873498326227218
IL12RB2	0.20657735269817223	0.2542490307592401
LRSAM1	0.5813622115306507	0.6020443364678622
EIF3EP1	0.23597549775903648	0.45735678428927584
RASSF6	0.5593602515058416	0.07833942492482247
RP11-475N22.4	0.5558730099344172	0.41791887099152375
STK32A	0.15502925728684774	0.3347537843958707
ACOT4	0.4468138284108114	0.22678424636754707
CHODL	0.11899922218394737	0.22519577418908027
FAM82A2	0.7641130338684609	0.8158768421034639
GPR1	0.17072726703373087	0.45450621122304313
TMEM117	0.38998906619337514	0.5057046254859082
CXADR	0.7954350330441977	0.39630489996813845
GSK3B	0.7847437321772421	0.821258291914275
SIGIRR	0.825796034574553	0.46090098345655306
EPHB3	0.5956715250957836	0.4095648761162694
STAC	0.1683247886004315	0.6045210943578189
MPP7	0.5720071541429644	0.27018296983713636
SLC22A23	0.44497365626122865	0.42144680129139317
RALGPS2	0.6868255904530601	0.6782140701805457
RIMS2	0.22614364517371902	0.3141671108994504
ADAP2	0.322724223540876	0.25594011566665004
GRTP1	0.7334049662047661	0.3348785233795711
HNF1B	0.44506672598796243	0.1385323373909767
CDH16	0.19494145787002337	0.08737757705048885
LACC1	0.4421764100130849	0.5130401148777965
PLEKHA2	0.6436358268384611	0.7375751343622597
C2orf18	0.7916274773850747	0.819009116472307
URGCP	0.6942420042269996	0.7063820643048442
MITF	0.34068493461714683	0.5895235102828346
CXADRP1	0.2107539642775979	0.11865713902445597
SMO	0.3106533540680213	0.7917555724448577
COL17A1	0.711338472433667	0.23663450490921487
CDC14B	0.5965704052167791	0.6350897626381589
CTB-11I22.2	0.13456788817912554	0.07702417746654242
CELF2	0.2028782686521795	0.4391777362690421
SLC22A5	0.6939393103937296	0.5649691657128972
RP11-116G8.5	0.31104714131517225	0.06745589415820029
IL28RA	0.5361858551182053	0.2413245711064914
RP11-388M20.2	0.87584649840551	0.013953885466337036
SLC15A3	0.28479254106098834	0.41232411907231076
RP11-538I12.2	0.608383394474936	0.6057602170270023
TTLL7	0.2425054819973633	0.6121231819973151
FAM59A	0.4821643580826555	0.4076043021065213
RP11-597D13.9	0.2792820066882392	0.4097970461357981
TCF7L1	0.3653443851099831	0.5668373877127875
RAB3B	0.30555080482389746	0.6691502210911778
PRKCZ	0.6539404739056276	0.3926455484313239
NHS	0.40173173196144596	0.4405035471147746
MPP5	0.7288188497520552	0.759896640785204
ERP44	0.8037957969162306	0.8108953435163875
C1orf198	0.7439221194421286	0.8062149982071412
ZXDB	0.49203130755597974	0.5685665152955247
CTAGE9	0.3906445299635981	0.10611569158385015
AC034220.3	0.4280509169470947	0.37272147577539444
SLC44A5	0.42965151974710253	0.28182646720922255
SCAMP2	0.9128994197415327	0.8655555091005733
COL5A1	0.22055765281402187	0.8102964365746198
DMD-AS1	0.13870847541291442	0.3953158926148415
HOOK2	0.9008608984042145	0.6264070766533338
JPH1	0.6068067404413194	0.38156621124586176
C6orf47	0.758106399525331	0.7661944524054536
MX1	0.5936927248431548	0.458697402250763
RHOD	0.9591299309504958	0.3560629890873735
SLC16A14	0.464458474383427	0.2892701325013573
AC004889.2	0.5960315963941265	0.18518130265195298
FAM46B	0.4419457968282374	0.47413419962792636
C1S	0.29963834332167183	0.7472742524794844
HOXA10	0.6098539439532142	0.4961924020798635
PVRL4	0.720832549745658	0.14107313382609052
RP11-890B15.3	0.3426391676947854	0.4356645921033647
OVCH2	0.11074478452348406	0.11230243645243083
RHBDD2	0.8817405624107698	0.8776512276022617
RNF144B	0.5372134697328439	0.38462836626000435
BAIAP2L1	0.9688971851896239	0.6551581914685629
SLC27A2	0.7674925927530372	0.1859843904079346
DDRGK1	0.9157803468870078	0.9088024930159264
ELOVL2	0.13272151240799746	0.6334804999917483
MEST	0.8251005475107468	0.6039368962342617
CTAGE15P	0.48066726386437725	0.16033329912873748
TSPAN2	0.3686839370112735	0.3758930309157648
CTAGE4	0.5980161198423981	0.18618726819625972
GPR56	0.8963963530694008	0.5605875381827681
IRX2	0.42759088269879764	0.19666954643423937
DNAJC6	0.3929228683395828	0.5722452112404102
LRRK2	0.06740594018864729	0.3652161758644263
SCN3B	0.11917037614808056	0.26452548894123196
CFLAR-AS1	0.4272891423145977	0.49952964326293214
RGL3	0.6280755831257485	0.3682480307763604
RP11-429J17.6	0.9211534964773407	0.12448063120809705
SLC20A2	0.7793132993958721	0.7226950915269446
MYO6	0.8631977168862356	0.6229815146723041
RP11-713N11.4	0.17163321951036742	0.1262197112690316
PON3	0.49185860278420546	0.0798686658958051
DSC3	0.4617068841432069	0.1520907998883234
FGF1	0.07878929630622188	0.475295646083899
PROC	0.35459905216420673	0.20190024487267402
CDH4	0.09932549109940322	0.4443588046935281
RIC3	0.12227632350054268	0.20548961081494757
LSR	1.1492570514505616	0.4276249704176187
RARG	0.7196371488639686	0.7047400320694108
STXBP2	0.9931591754860575	0.5064811845445092
RP11-44F14.8	0.35280313197742225	8.305491424882475e-22
DUOX2	0.23555165496806477	0.09013151897676497
FGD4	0.4964043664584387	0.4286905666551842
SORT1	0.7695952612018717	0.80082298109129
SHROOM3	0.6863124163933135	0.436541445940237
RP11-64D22.1	0.07922476512848164	0.03987760312862864
AADACL2	0.06788931506100854	0.03474073254678202
PACSIN3	0.8051243816161543	0.7415583020231143
TMOD3	0.8488299248745328	0.808090799559814
DAB2IP	0.7258904528201876	0.6297823218158028
BACH2	0.20271730553049633	0.3289049363488688
CYTH3	0.7000879746787578	0.8317736289479889
RP11-502I4.1	0.3576016534583786	0.31427262823541113
HSPG2	0.7189468263143971	0.7890020095064275
NXN	0.652728702155339	0.7354219870738186
RNF223	0.5466140337714633	9.174454936440601e-09
C10orf54	0.5789501751698305	0.45541888242279843
ADPRHL2	0.8273954195020985	0.8920762950184831
CAP2	0.46241652790676213	0.8708487232602627
AP3B2	0.19658685372839427	0.38951817596311294
MAB21L3	0.2467286012916585	0.13156879403929347
CNKSR1	0.7999539049854915	0.21134588679699196
AMOTL1	0.5586731742473238	0.8063592759905189
MAP3K9	0.7036175138401409	0.43466732886956555
NT5C2	0.8256953759159262	0.7851917271858061
MUC19	0.07264748346622575	0.0815010108122156
CDX2	0.39294859074380856	0.06493141995349572
FZD5	0.6288142847282672	0.4461473963998395
GRHL1	0.6903081057740542	0.2932576834428674
TGFBR1	0.6231404836991834	0.8105820416219375
EXOC6B	0.5501504740024955	0.6317537785697911
UBE2H	0.9022836564904448	0.9119934642985872
CMTM4	0.8539903740753613	0.6520184392507026
GAS6	0.6680469075128164	0.7993890245100918
WWC1	0.8652599302695319	0.5105325295347882
AC008738.2	0.6571895649515141	0.30792846032069654
PLXNB1	0.8397569906529042	0.5791273932625449
C1orf168	0.14374965305648468	0.08099864296943622
FAM160B1	0.53345108203445	0.7024432658929987
RSAD2	0.3423478184690032	0.250676855051269
EXPH5	0.5746060793209599	0.18728508116322368
SSH1	0.6501637008480735	0.8467213620382423
PHLDB2	0.5871663721715998	0.6659107182268379
TMEM125	0.8224021037341422	1.127932469078141e-09
CCDC80	0.39769681461587325	0.8270011907578404
CDH3	0.9511151709785425	0.20141415807093108
GBP1	0.36411023441416773	0.6099398520649608
ABAT	0.3709850042145401	0.33102809452063015
LRP11	0.8302913115860128	0.7831002806716166
HLA-P	0.3705735411950536	0.10246875373888135
IL18	0.9012582291640836	0.36054644629632693
TGM1	0.4391926599936562	0.3148268589867844
ARHGEF10L	0.5691433978553798	0.5395263288927329
GYLTL1B	0.7296304126777919	0.17130700272713456
EVPLL	0.3223136278221615	0.01359870148633743
GGT6	0.4102509338763067	0.008818396315702486
VANGL2	0.4084279126646175	0.483127560340643
DENND2D	0.6139922018654641	0.2003503865290783
DMD	0.1580606454557886	0.42547716884880155
SRCRB4D	0.3212787367265812	0.3933232042223347
CLIC3	0.5746375848249824	0.31854233304007024
ARHGEF16	0.9100341139459365	0.23343602284409093
DAAM1	0.6968608000008262	0.5899535262372569
OXSR1	0.7797118081575971	0.870616148132243
OSBPL2	0.8506179563598184	0.7390154593580731
MSRA	0.3188385545082013	0.5358997426565102
EDN2	0.3943890297789077	0.2197275082788261
GAS6-AS1	0.30728554509341377	0.44792211172372637
RIPK4	0.8130153023128921	0.4617567425265453
EDAR	0.3503439218900953	0.04270900855865089
KAZN	0.4104722124510191	0.5266092770944981
ARHGEF5	0.8630784481029391	0.3210314633799987
ZDHHC23	0.6225661467502617	0.43035393914121617
VWA2	0.43559293031064816	0.0608333263584523
CELSR2	0.6413163388448909	0.5626741825248373
CTAGE6P	0.4607627610315408	0.16080277308717494
LPCAT2	0.5610475930033448	0.5989625689838042
ZNF503-AS1	0.16922192172735598	0.0807518458651465
GRIP1	0.37477723418794523	0.3302798353463032
MR1	0.4463443470326084	0.5255106634070276
IRF5	0.49823423348980395	0.2926761400289239
PRRG4	0.7027273037992162	0.2688123477718041
TMCO4	0.5612279338835942	0.5310480695380255
TPD52L1	0.825893259566938	0.4623106923749949
TPD52	0.9228412336492383	0.590588055806779
DUOX1	0.35664639209038923	0.19517000537532564
CCL28	0.4119056647754143	0.3059082312093324
F11R	1.1053959590804232	0.5256849549540508
PLCD1	0.3997122398475911	0.5284642101979746
PDYN	0.02506197811884961	0.06384286931360637
CTDSPL	0.7502734087529023	0.6498837583372228
CEBPA	0.631616226207306	0.2936122160932168
ETNK2	0.44325673926305753	0.581868130623782
ELOVL7	0.7091381112804986	0.3567131449368921
AC006050.3	0.1915994480244362	0.0348386132550291
ETV7	0.3565423343278051	0.2051352749438508
ATP8B1	0.7949265924072179	0.5663821986252002
CHRNB1	0.5446035222854554	0.5940712835331929
SH3YL1	0.6556671523059585	0.43154832687115763
PRSS8	1.0152069506300598	0.10764687700650999
CABYR	0.4746582372338472	0.5448428538666457
CDH1	1.1441582892574411	0.19285955034073698
PLEKHA1	0.5743477368009312	0.5546133116125634
TMEM40	0.524980347232349	0.1514519250043347
MFNG	0.41426690037864644	0.29853531348990436
TRIM17	0.317334308170602	0.31595232285663083
ZBTB4	0.7049152522912242	0.8170245047410629
CTD-2319I12.1	0.2629404873251432	0.42541191373687554
FBXO32	0.46426078707207485	0.612057097221423
FAM160A1	0.517912978300496	0.3034004362120851
GOLT1A	0.6635446347628331	0.10983069816138387
RHPN2	0.8752534235072873	0.611345861270636
RASSF9	0.2946111994516246	0.2630895617571992
CREG1	0.9277928849023809	0.7864336338304598
MKL1	0.5973417435367585	0.7184386235759805
ABLIM1	0.9054700204066303	0.5488635461882058
GSDMA	0.20151406110700879	0.048910909193657766
RP11-486L19.2	0.15157845479818008	0.02957615093115182
USP2	0.30908541283669466	0.4127889605238349
GALNT3	0.9132415913076277	0.258839293235805
POU2F3	0.308045541115732	0.07995304358596536
RP1-124C6.1	0.1836375846222003	0.07987973671630925
FAAH2	0.6203272240543278	0.10127694280847101
UBL3	0.7254213576240741	0.7858966506349878
SOX6	0.14861898644060562	0.34471454939901147
ANK3	0.46232113043083245	0.33413558591251186
KIF13A	0.5550627721502558	0.7436949517252905
SLC30A2	0.1709138844575783	0.1026194905708718
SGPP2	0.6196506582476455	0.3568351974642996
C11orf80	0.6674567074760521	0.5665958276055968
LYPD6B	0.49540368024944686	0.2749689954758064
MTMR1	0.761256859240715	0.732224261568791
CALML3	0.33443940271667283	0.07682629660590534
TP53I11	0.46564594798283376	0.4811450535938077
HOOK1	0.9075647558436637	0.16268185672432772
BCAM	0.8801419696568755	0.6647876589873067
PDP1	0.6958235429022422	0.7896691228336488
EPS8L2	1.0164541493984853	0.507854775868148
TTC7A	0.727065528580077	0.6379548081366532
TTTY16	0.032648451954104714	0.03495116829534129
SPAG1	0.6442477611895762	0.5308578866867298
LANCL2	0.602577652467903	0.6977343227986655
PALLD	0.6225963592518905	0.8201037907389248
KCP	0.27866029893880645	0.1903772936485998
CTAGE8	0.5848841980726092	0.1815572478433549
C6orf132	0.7702826238278205	0.18833736876846277
INSIG2	0.6927595951639355	0.6951727070350797
PDE5A	0.3699830728853639	0.5530379033588592
SMPDL3B	0.7204745478869908	0.19690814233943355
SLC44A2	0.9151185304210463	0.8372554995454127
DSG3	0.42997765805256366	0.06365774386045851
SH3BGRL2	0.7128545339666951	0.42584378932390776
CCDC64	0.7287484585412675	0.29516800260258175
LPAR2	0.7283194134316625	0.4667943059821696
RAB11FIP1	0.8761477926705565	0.5346563375906241
UPK3B	0.6422767560190681	0.31234180142033274
PRSS16	0.6648856971072268	0.1947838355577029
RP11-44F14.2	0.41331888340749334	2.471234871683892e-21
INADL	0.7892635466192874	0.4090795280828436
DUOXA1	0.25814498690897214	0.09991748900012828
SAMD12	0.5448336469385783	0.2591144714715527
PTPN3	0.7283880081883948	0.45236869534779384
BAIAP2	0.7517539544854034	0.6711647802967672
AL353997.5	0.12507197027737457	0.04819283637204586
DENND2C	0.2929240451734964	0.32349059735914926
TMEM184A	0.8792221864762171	0.2629201507218355
KIAA1217	0.6655894469232732	0.47441037409049436
LIMK2	0.8087445063025668	0.6835761363652694
TC2N	0.8749726516046474	0.08681120707804657
RASAL1	0.5177746684119473	0.11905976968476241
RP4-798C17.5	0.8230300832227465	0.3067549496925224
FGFR2	0.5651849082236208	0.24090306443759973
CXCL16	0.9099083213181045	0.43344570554734674
DLL1	0.46156718276465036	0.3310424692809867
FAAH	0.7056807403625323	0.2869518165644329
PRKCH	0.5170593908209611	0.3377261906945508
SLC2A9	0.3009489642892998	0.1594148161177292
CRYAB	0.23624025464680373	0.6036094505642347
RP11-314P12.2	0.2818777198112182	0.26557903997106763
RP11-615I2.2	0.7673963188295575	0.07684676643326813
RP11-354M1.2	1.0400605767709938	0.10168991123385555
SYK	0.7850270480955353	0.1406408590379071
PLCB4	0.37184563293171646	0.6903782478453032
BLNK	0.36127941569117844	0.04573502361356663
CCDC149	0.40110662310105333	0.5034995922515333
DSC2	0.8701476317898068	0.17067439748624902
RP3-406A7.7	0.4949617113548421	0.05473265316466374
CTSL2	0.8682334783481106	0.5601123380231465
CASZ1	0.5612741707089145	0.30885804574414616
RP11-44D15.3	0.2195187735062842	0.08769166982468897
EFEMP1	0.5421737701735854	0.7109578676247331
NPM2	0.3395009352400212	0.22331800674214894
ESRP1	1.0660079172680226	0.13553086653035207
OCLN	0.7528708782169876	0.32307316626103944
RP11-417L14.1	0.10892586729977716	0.05083653955793108
RP11-517C16.2	0.5409914725325724	0.2886513645418028
DSP	1.0825573997030487	0.45614995015025694
MUC16	0.3795986054649378	0.030627829564633693
ATP2A2	0.943939277122901	0.9538394932282728
MAP7	0.9694180288856481	0.277944479157483
NEURL1B	0.5569849100224505	0.5483959164457204
EPSTI1	0.4071878347925068	0.313185693225751
MMP28	0.41182934611635225	0.15221146460063112
KRT17	0.7380315894556995	0.366144701506446
CTB-79E8.2	0.5611158031680792	0.545683384144899
ARHGEF37	0.5070254153303868	0.3355832304728295
ABCA12	0.39711115058296526	0.11344762169087366
MARVELD2	0.805304128579169	0.192887187679658
CRB3	1.0717796495267082	0.05246234904208165
RP11-22C11.2	0.481360546156435	3.895677983023528e-22
ST6GALNAC2	0.5958772360926886	0.40481416798649844
NCKAP5	0.1737208180713782	0.33324288180619316
RP11-195E2.1	0.7646860822043567	0.3600480699844646
RCAN1	0.559927807811811	0.832941207807071
SHANK2	0.4786006518363505	0.19864600554952938
LIMCH1	0.5614139350312832	0.6740203473377708
USP43	0.6137541317653181	0.23102034653598696
OVOL2	0.7530024861151361	0.011274264911656375
FAM181B	0.17433579124606705	0.16641714587734444
ARHGEF35	0.8418850238543141	0.29729588156427167
GLP2R	0.11193719590831293	0.190619913904062
C1orf210	0.7746267224803529	2.8668835353281817e-21
TMEM56	0.5148650785963523	0.5336398152158305
CLDN1	0.8782506220938753	0.5391904462534299
LEPREL1	0.5059142514209195	0.7520701368783393
ESRP2	1.0077072444968438	0.13733721078977962
AL162759.1	0.3497126217762769	0.09475549523926245
LY6D	0.4766286221108664	0.11926395157323125
KIAA1598	0.8327487703591222	0.6959012214652256
MARVELD3	0.7765675885738303	0.026625689243736077
GPRIN2	0.44584637736940624	0.08007044314598663
FBXO2	0.5999093473493302	0.41610759097641437
AC025627.9	0.09175628008699893	0.0375960360046435
SLC7A4	0.15806477717389372	0.19642963440229008
GRAMD2	0.47131297567072455	0.0913006045941569
TMC4	0.8938232572960411	0.16544619844206523
JPH2	0.2589373565002617	0.40868467159516597
SUCLA2P3	0.03400426251072048	0.04985844341428578
GRHL2	0.8969951172974548	0.02336424149760093
COL4A4	0.29491372209662353	0.2575911533192632
ATP2C2	0.6668464088168384	0.16376210508824596
TTC9	0.6932396580250134	0.27197120172890865
AC011330.12	0.1630737195534574	0.04832541602728007
AJAP1	0.07385578279523362	0.2551354954787626
COBL	0.6738725469005102	0.17139944702669485
CCDC64B	0.7199742112523007	0.028526493062481
KRT8P30	0.09590064246093116	0.200616278679902
