Name	C0	C1	C2	C3	C4	C5
GLT8D1	0.7817922006906902	0.7491924570236883	0.7417149509861196	0.740338640784812	0.9847379478909215	0.787749378291933
VGF	0.8797069889164885	0.7990552859451399	0.4298559749031441	0.03295431677043826	0.3613672784803972	0.2922226282014774
GALNT1	0.7896518358063375	0.7647711558803603	0.9455882614586796	0.8175131441658156	1.0011011162323005	0.8576213173339682
CCDC74A	0.4283359942038246	0.7555814164465967	0.30369502864819226	0.14693043689669547	0.5821872585328403	0.46322198848295804
RP4-765A10.1	0.8156498615855496	0.7934482149585264	0.9290183185165029	0.8321603753912734	0.8972383648954626	0.9346040867889183
PPAT	0.8311847241788415	0.8851674492457698	0.8039316504864058	0.6565638654732918	0.7000199551157864	0.875296829312047
HAS2	0.38939050018647553	2.1436525072404927e-21	0.49950544560165333	0.06683349101019888	1.0969579638438807	2.6110612726298528e-05
AC112721.2	0.022643002089843798	0.06965442592670003	0.043324229412373856	2.0675768475674616e-21	0.601506837022397	5.182824986814015e-07
MAP4K4	0.8343922814805413	0.834893842442452	0.7859489175054613	0.9095953345749805	1.0481906654787505	1.019004416937723
AGPAT9	0.8814891969947379	0.1324695989414304	0.6485177980017454	0.5036647309601809	0.520751956328817	1.0536446243673978
TSPYL2	0.7564100188842039	0.9386735227233461	0.7040257612071552	0.6007588115056663	0.8707569502175385	0.6324094607673961
NRP1	0.2773585031548841	0.3683835722111149	0.5292148711457358	0.5390683602876657	1.204619067804578	1.0408708985216422
ACN9	0.8250259966189736	0.7447805600072591	0.6713341480041669	0.5658418263843885	0.6066911255836208	0.783752873512645
DNAJB5	0.4880917959755743	0.628573340628033	0.17171205744416113	0.3779250649318215	0.7574897754495036	0.34929652999158917
ACSS3	0.05646730884195348	0.5601643606124804	0.1288126002822298	0.0572330624547775	0.6512954753712425	0.13319946596018653
CTD-3199J23.2	0.3258319118669723	0.30547578359417776	0.27075977140032526	0.04440879386589478	0.16514251972036786	0.14156116877345487
FXC1	0.8115218002024543	0.7752852554016882	0.8951520757099966	0.6041333792056668	0.8436108516802957	0.7409734414346567
IRF4	0.6711109465462027	0.12427593382088992	0.15398663662750642	0.06625100179864477	0.20287525635744058	0.055607464474273845
RP11-40H20.2	0.8821460953849981	0.604883685582465	0.7584187767802898	0.781042042100928	0.8217802448100261	0.9236533052959015
CPSF3L	0.8248375639519189	0.8170141287407682	0.9236896564306509	0.8153972689726026	0.9011626598727481	0.8438927483309169
RP11-210M15.1	0.24767072740108126	0.10836423470621158	0.05071463259320281	1.79504686598396e-21	0.10207107270204652	0.07136994812486594
CAPRIN2	0.6371642519219981	0.6581909478760486	0.5746776327162708	0.5106350009394127	0.8225982563292206	0.7204786076711399
PDE2A	0.21935909309703827	0.4847595723664031	0.12125467993149373	0.14071909131636073	0.27333416362212826	0.3462046790287452
E2F4	0.8865271996623473	0.8283780391412341	1.0228758677714587	0.8966159955467989	0.9690221667980035	0.9376117886075283
CDH11	3.591160181072974e-14	0.27874232146014605	0.19076058361165027	0.12784147418250702	1.1867040180692174	0.049755909621131085
RP11-291L15.2	0.19525492021755886	0.375395288581343	0.1407000255346893	0.0888875826886548	0.6117477348856422	0.19542285044212257
RP11-77K12.4	0.6937764991348879	0.1243157377531262	0.14649738345841937	0.13388114509000248	0.08735111857213516	0.2664314298223925
ITGAX	0.39709440215748465	0.04586178959275783	1.2301645282511295e-14	0.1962284890450072	0.13279004459515212	0.36652543163316365
CCDC147	0.21141730027814035	0.1405356190667234	0.14234109568358314	0.16886597239035822	0.44678920827178836	0.18802472555955058
STK10	0.8092671178599439	0.3686222976335022	0.5843470988874337	0.6787311848430222	0.8840204694907166	0.6486043683312046
C17orf79	0.8869268006841513	0.8130158168337962	0.9238087262599332	0.7624706562449406	1.003997744877767	0.8900800896126672
CDCA5	0.8747897218013236	0.9059661481733867	0.9418539060664555	0.8470861294604569	0.8676130256780009	0.9194791791608522
RARA	0.7310096629449024	0.605530484449609	0.7030521457519483	0.5431353580245721	0.8153453793152478	0.6301059472958958
HAS2-AS1	0.21454462638341984	1.2377886622242116e-21	0.36887858988917066	1.7391589986494556e-19	0.7917892689636553	9.788233905543938e-10
TLE3	0.7160003391952164	0.8021652005958942	0.8605845398072127	0.5812094648753975	0.6487757433797794	0.5130894700371241
FKBP7	0.5825144907564096	0.6350769856892832	0.3159155540761119	0.18087152195008802	0.9158003838964967	0.44389202632355923
PDLIM3	0.4267938377503296	0.6183975103780733	0.016562731929347048	0.32926887830248197	0.7311830208035068	0.06541402232490932
PAX8	0.33846118366792755	0.15638183424738786	0.14055739746319268	0.2827126513895485	0.276224453335311	1.033376494990269
GTF2H2C	0.705974676271472	0.6644996561990371	0.5373723173143766	0.42291083521901457	0.6946109092811619	0.6904027470284074
NLK	0.6917133754618577	0.73775958894953	0.6894948382855114	0.49627329918569507	0.7051086418074632	0.6510403399761453
RP11-122A3.2	0.438528966300213	0.8508895731876895	1.7014239729432164e-21	0.19827690984741939	1.0552262067686256	0.4153599107466783
FMNL1	0.4120435111168087	0.5308498155316047	0.19034546830931276	0.6430838251085083	0.5581501101840997	0.9568969190456521
TTL	0.8483092900262146	0.8779110182396181	0.6366640090670096	0.6011843104397083	0.9391769902292302	0.7888562315163625
ZNF736P9Y	0.012939144969690196	0.002461936980366266	0.07579715542706562	0.08056848881349106	0.08121735263609876	0.10365984637504462
MMP1	0.6346475655302514	0.0690267024101707	0.5498446799650953	0.4940688322951306	0.9985407173531123	0.3269151380654859
EIF3H	0.882854010743543	0.8747422331787575	1.0624013262627303	0.9002153579636443	0.9924454525114426	0.9567874765399698
RP1-224A6.3	0.3752541294110861	0.09467917585484358	0.1963594270232006	3.0486636106412308e-12	0.19093521117635753	0.16868152142944318
RP11-1136L8.1	0.13232457881292758	0.15380093829954647	0.24703970217063234	0.021810921638802844	0.1333037273744977	0.10430470503079832
CCDC74B	0.47736494855913403	0.7640466045774078	0.20030943043563243	0.2281334395644509	0.4963495721477211	0.43006298854171976
SLC25A6	0.9215979849757996	0.9070976019413327	1.0807642354426061	0.9151426912656461	1.068761313888048	0.9784764009676921
SNHG10	0.6138289167537573	0.7005825425555826	0.6616921374655369	0.5399304024737155	0.5616690772984753	0.6007684628943534
METTL9	0.8841434485942338	0.8619416608296514	0.9619030250722119	0.7715938118248498	0.9705438055169859	0.8849146691339129
TIMP1	0.9784456639957971	0.23572837872443972	0.9161206980799803	0.8558443906662184	1.1750805067458343	1.067405766150408
SYT1	0.12876864193497847	0.9750280686005128	0.4262625086342952	0.2582123090046098	0.6321982104729189	0.206848869714027
CYP2C9	0.07237321518648189	0.03127081744937799	0.17378246210299217	1.1352880198442201e-21	0.01601965656252444	0.28437048011596416
STAMBPL1	0.4735296449013928	0.3150681176763976	0.7262959086826919	0.12784480423575578	0.8703517236323903	0.587505995852715
RTN2	0.5707898208071999	0.8552781814494449	0.493187049487882	0.3601182264200446	0.6469887186326504	0.45092348200633026
RPL6	0.9185038105768285	0.9121944715898418	1.0959071821545578	0.9450444861805319	1.0806724181916276	0.9951388099375839
PNPLA3	0.7997017097439316	0.4477574802153998	0.31172168272610784	0.3770690871797109	0.5734417320468185	0.36104826792040806
STMN3	0.704856067619376	1.0286441499460044	0.5981581589660144	0.5026097019380837	0.8012981691696391	0.8010997935477896
SFR1	0.5691842202148126	0.489941106591239	0.5948981760055734	0.4585794172861183	0.5673475327838319	0.7457233698750978
CBLN1	0.2231418102697029	0.7695057255377159	0.17958583940516934	1.4925551196949491e-05	0.056786757095087216	0.00667457350687553
NT5E	0.4539117323056301	4.02452577479298e-21	0.7182324294872912	0.7241567248046658	1.2278638531072874	1.1618611164630883
CALB2	0.2007093103742994	0.35548168556583076	0.5877001724198146	0.3341816621578262	0.5363393124132783	0.734486374734959
CDYL2	0.15794622579655732	0.29183634155460847	0.44477797250442375	0.2790660615927752	0.6223192224154553	0.275367044912357
PITPNC1	0.7834393230692994	0.6431100790740447	0.7677400059910511	0.2807096269645743	0.687982046563312	0.4836231736953813
CTD-2165H16.1	0.8761256213455606	0.7535396032574413	0.9915848618229953	0.8368083402361848	0.99449233603601	0.9487271559344806
NUDT6	0.6392612531512474	0.48015065417168235	0.4656638488547227	0.34176506975510784	0.5781638275306465	0.6069685995515584
TRAC	0.3314717357269087	0.16728665396016285	0.16222755255805196	0.11986096903955698	0.5054181821503388	0.045948767414306195
HS3ST3B1	0.14373359389724702	0.37175294811327386	0.19187984146023865	0.2837128331183292	0.7451557589747401	0.11251656183167022
ZG16B	0.12099962053198335	0.07625757031450414	0.942918031951275	0.0711164486912925	0.3343721386163757	0.26605469401797716
RP11-394J1.2	0.7083374480182177	0.2690028364390485	0.42719118772058534	0.6876104930569198	0.9744211032471389	0.8696718517398543
RP11-124N14.4	0.6169092470634864	0.16113812295167926	6.119602082916553e-10	0.2964917188876785	0.5583919180573171	0.5670959423226228
STXBP1	0.8496293006591639	0.9330012004339371	0.5923048391731289	0.5363482801973335	0.9217953386170021	0.527517315716959
STRADB	0.8819431712158231	0.6755756617457914	0.6094432342308065	0.5265077368942874	0.8523242186173359	0.8306321478880185
MCL1	0.883621540377272	0.8953860229065399	1.0634023588334676	0.9356618628822864	1.057575202077851	0.9753874769704178
RENBP	0.7620931094803683	0.33560961184602667	0.34718168997033566	9.68034801140774e-14	0.3495444600510784	0.13632315532523825
ACO1	0.7354565978564448	0.6700927085951164	0.8269068089291313	0.6890841770278613	1.0430383186394048	0.9703102694760583
IFNGR2	0.8714713181360219	0.7051965299244493	0.7874832845085901	0.7125050902392319	0.9076539570890317	0.830975072972543
CHRNA9	0.07010212816980256	0.3277897505090575	0.036449506519570574	0.087122933721141	0.32557906880021786	0.053522151781176405
ITPRIP	0.6875980372776438	0.2155795795022606	0.4217008507274422	0.767583423234481	1.01305341406078	0.6074196680597982
NOVA2	0.26129702853019376	0.6448318021414122	1.5347599398507346e-21	0.08132767652280298	0.16423401874343369	3.159051770803875e-21
MTHFD2L	0.5217523314571454	0.5147166790542615	0.5137972025612572	0.2656920455388827	0.47866003572439564	0.46943983005124323
CHPT1	0.9427677483855055	0.588627043524937	0.7597312491117955	0.4080338163431242	0.8792808233699986	0.7260956177908776
SH2D2A	0.33428915564696077	0.33272394619374696	0.5902789045074563	0.10742603420874632	0.22266662412644828	0.32562065353852854
FAR2	0.5481437813445252	0.405923985991132	0.7476525263164848	0.09637658540428212	0.693846899153666	0.17080323990130059
SHC3	0.15611630645984248	0.26987998448061223	0.3817450411042656	0.09039224762433376	0.6637879939714777	0.23502925435888608
HMGA2	0.7806741118494558	5.2701942809530715e-21	0.3045059651584077	0.5907050885420412	0.6468693140565747	0.9655401079904138
TEAD2	0.9966358838031356	0.33202759093817125	0.45878296320266015	0.8219579713804417	0.7544489214019549	0.6947547063265553
PPP1R14A	0.10646213499320142	0.5632407661553065	0.05519686243501888	0.2908054270109729	0.4518570900828209	0.5858958520649966
CD99	0.9331114656007617	0.3531638590903582	0.7276525851480706	0.7401112561157385	1.083648038162569	0.7186657814740667
RGL2	0.7726954049806473	0.7758623058476297	0.9002956524547114	0.7646957124721129	0.8331033652298775	0.7418759594597947
RNF175	0.34802441164762404	0.15210644856387012	2.8941042051815006e-21	0.17261222172192145	0.2205631782255704	4.156411701756338e-09
RP11-629O1.2	0.5017654831287823	0.16624793878774397	0.39935566631587394	0.35267769685887645	0.461923496425599	0.3392635633276876
KCTD14	0.15793015395652568	0.23578451708340464	0.34494868099696097	6.235226121012886e-08	0.3632694105934186	0.827245553219374
TRMT5	0.6165401754460389	0.6654978698191856	0.6578531659377174	0.5811725164024473	0.6668391151854175	0.6210526803114493
AC010091.1	0.10130692258728578	0.11477024317549371	6.203749273518502e-19	0.005518491617480626	0.15499433641044402	0.1064375350090863
RP11-46H11.12	0.25499780205177097	0.391745418829906	0.1393196139764951	0.1958117314918188	0.21364944852677217	0.2547859250413772
RP11-18F14.2	0.13461494873641414	0.2972186693624234	0.45975096655936915	0.266843876329066	0.6177989613152789	0.27867757387274117
AP000783.1	0.1026114844940225	0.4911938929034911	2.9927155315017678e-15	0.19065345227022792	0.581410037877625	0.06588931497911746
FOXL1	3.546642581787673e-17	1.5613901175308133e-21	0.34637542376492697	0.2832098574541484	0.8360009369927861	0.4886957631507207
FAM131C	0.27955533538329724	0.4528657066218609	0.3039091902651712	0.36566893485538704	0.33236226933105983	0.4108423534556392
TBX3	0.5617061553675832	0.6460139936095286	0.9615402619145333	0.01361070334116032	1.0673158892709818	3.624458180328334e-14
VIM	1.0326499742105775	0.5742936579370304	6.84397705486576e-06	0.8404439767066438	1.1883630091995834	1.1479273146057514
SKA3	0.8283882801548468	0.7518721247243597	0.8283137915053331	0.6297896115346495	0.796659082010485	0.7678176878267767
AC012379.1	0.8862198867567153	0.9253102353138639	0.9860866529627843	0.9454165702854085	1.076458320536196	0.9754712633739426
FLI1	0.11932290693833213	0.31405385115039236	0.10036128873852278	0.2587091984962076	0.8698191757733283	0.053938134293661885
CXXC1	0.8016074976527946	0.9297041180815651	0.8322887552941202	0.619597546756851	0.8687412612960371	0.7685677339479278
RP11-169D4.2	0.18243555231260072	0.34387192155302276	0.062306105277935515	0.12698252473094837	0.2827369383070332	0.23330479638763854
BCL6B	0.12092902676285652	0.2548397610024208	0.1548444138450499	0.0003205808946635287	0.10024939896830942	0.11620711839600227
VAT1	0.9017518147036068	0.8537572249895089	0.946867512689251	0.8748452130697747	1.060754378752357	1.0051436303828973
CUBN	0.5886279539516862	0.12512900821281936	0.049216397586747444	0.02458778008600187	0.3756434846433354	0.13560689863474448
GLT25D1	0.9116751624364368	0.8421046816008063	0.9926687883926699	0.931026360524001	1.0512831664019815	0.9698585172170134
CTD-2323K18.1	0.7683146721377924	0.5541524452913413	0.6383628088501999	0.55269918543456	0.6931532481985776	0.6613977426772499
IRAK2	0.35133217993575105	0.15322815367541823	0.5115756742883485	0.48535460327108876	0.7364733390235964	0.9320664137558358
GDF11	0.8095541398865345	0.7865097748561513	0.47761969875004096	0.4431470664258355	0.7958846687671359	0.4199259192991993
IPO5	0.8585338075573726	0.893531107935387	1.0009209063645563	0.824464215994386	1.0318700563739578	0.906179074535729
AC003092.1	0.26550830053742047	0.03326181827424125	4.2927218299778545e-21	0.07504616324195781	0.5418672524942276	0.5018254725776793
ARL2	0.9055123624781165	0.8510635269225207	0.9855280207670929	0.8858729193557994	1.031254525173906	0.960607994445119
PSD	0.2208490351508351	0.8284096033913629	0.3075926121606504	0.02722441174086158	0.2689899656175396	0.08334394383561627
TSPAN18	0.050503672016015	0.6007554817128442	1.0462981747624478e-20	0.23824987616796137	0.37075433666589813	0.33889974000506107
FMNL3	0.7960891029217297	0.5897962820285585	0.2986486206624884	0.3304457326350226	0.9316963680562625	0.43901814490198865
GLCE	0.7644033600568633	0.6051996590411308	0.7827117416524729	0.48523714546603414	0.7457874906753575	0.5273291918432044
FXYD2	0.1167731182269326	0.3143188256324627	0.06678910806545688	0.07494992491456667	0.043965735592564205	0.6917718806790626
LTBP1	0.5061420850780347	0.38072685894772534	0.5809947665372209	0.6800955287858685	1.0790634737440574	0.26005063608447204
HJURP	0.8884384764000551	0.8535445976523198	0.891294963201982	0.8170052143302801	0.9133312668286727	0.9693537626684706
PCDH12	0.45074862610009264	0.32530525503644175	0.2848512860813044	0.12997810436827079	0.27116267138857786	0.2194199217225202
ARMC9	0.7540986501217449	0.5197083053469906	0.41445986469643903	0.38609211096197404	0.8394167028411692	0.44907472642790763
DLX1	0.8154417276883058	0.7460907454374277	0.07126994625908942	0.47478126989402003	0.6451879883981987	0.14756547596093594
RP11-158I13.2	0.758132222130863	0.9070659551322987	0.7268713376236258	0.7485827156136222	0.8899902966736097	0.8910772421998387
IGFBP4	0.44230381711947053	0.5694161085901818	0.9436393139910655	0.847757763800768	1.1819036112827537	0.8432460404637976
RP11-124N14.3	1.0280766635646033	0.5828448662123572	1.0634110905876092e-05	0.8353598013033038	1.1860997030691809	1.1546496531998243
PHLDA1	0.8439911918875717	0.31470153047191207	0.9173553728161263	0.7018009942551461	1.0683517653246806	0.9695768048052426
RP11-101E7.2	0.6244016056666618	0.3551248213962425	0.40276290783210283	0.28896260112267	0.4951961935771124	0.32294129876279987
AFAP1L1	0.6099422008291081	0.23386948597680315	6.143358620786005e-13	0.8574662738694613	0.6529345344365003	0.726014682257408
RPSAP52	0.4482190056190372	1.3848587009309725e-21	0.17292918718958056	0.2752387864868908	0.5660160844739741	0.4462851334267161
U2AF2	0.9070893235732073	0.9110417905485705	1.0709483515148706	0.9172063932987927	1.0436760277630637	0.9731133179633368
ARAP3	0.5384210266133195	0.18063510745956515	0.4174684337745227	0.6679640749496044	0.6679013924470102	0.5101625722161793
AMPD2	0.8119649725051129	0.7674319568145376	0.6705686217659377	0.6364146241774744	0.9479364651778718	0.83521943074508
RBM19	0.8297011555224549	0.7022030434803574	0.752688030548041	0.5948589555935061	0.7501800729024017	0.7638743512431384
ANO7	0.4681319447760178	0.3035133274667843	0.382209068875849	0.03377368454862349	0.32876344662166723	0.3141675449851585
TRPV3	0.13268140473040402	0.13493005031548946	0.37549487443855845	0.19560954573033237	0.22684988332376904	0.08348564369523326
CAPN5	0.6489929550373732	0.4795087638063344	0.8136954815329617	0.15670931142379774	0.9118972128356929	0.5111675109030033
CCDC110	0.2102596542620199	0.4066415000493469	0.3026770396144757	0.03855848746339445	0.2967669669062304	0.1787273801437956
PRSS3	0.0006786786886343658	0.2285632590620568	1.0292880765067023	1.6808437444220394e-21	0.7361485839348235	0.2822950213329466
RP11-87M1.1	0.7199142257997785	0.47995146851562626	0.6399439788084896	0.48454840142053446	0.6003183535076193	0.5671944174899372
PAQR3	0.6392020487490154	0.768840094841097	0.5086225366506936	0.47369328975920916	0.7356371805887651	0.6341842798881567
CDKN2AIPNL	0.860102491326855	0.8464717920500554	0.813432342148293	0.7403010715830325	0.8705678695636802	0.9153599717576051
RP5-1142A6.3	0.4595610604608084	0.34910038422900924	0.30111915824880486	0.11851061452439986	0.4059497575058977	0.27348134369245003
CCDC85B	0.8928108396178289	0.6641512304533541	0.944250702946465	0.835565501040592	1.0749552041720796	0.9315403848697063
MT1E	0.166580595046233	0.2117161679363816	0.7688642976876828	0.551763636430745	1.1565829906604213	0.9670359936055171
KCNIP4	0.415834088634343	0.40522231967975836	0.3035641641430829	0.10210283299257002	0.3185526497045493	0.23312964472253156
NTRK1	0.3300181913183163	0.4778095889482589	3.79081185827084e-12	0.08131730599047476	0.20741649005953564	0.0670413000117896
PRMT3	0.8351412901718367	0.739077029116516	0.8186882018794345	0.7135107983047235	0.7474099318426175	0.8519628852677278
PTPN22	0.2195373777326051	0.02582852190368679	0.315316824841562	3.450212525701316e-21	0.5469736956834433	0.18372023319595313
RP11-72M17.1	0.30926851170564407	0.1195786815822721	0.27817683329686527	0.027616877478269727	0.08035912313495092	0.15258163934665767
RP11-544I20.2	0.3509415743285297	0.4153787253817579	0.29235344735876034	0.1854538941255296	0.19987588283353877	0.2239817574921052
RNMTL1	0.84715784017831	0.717161591561931	0.7868764813126866	0.596697654096832	0.7599171631174623	0.7930907245254117
RP11-867G2.8	0.34990840842317966	0.3549779003522816	0.7928743251920497	0.11222102171305369	0.573404806327704	0.596183344493964
STK16	0.814726273933062	0.778385567065741	0.9258970190890355	0.7593098895934868	0.9187026645800681	0.8586829629699444
PIH1D1	0.8725564914216591	0.8940984720022618	1.0406374124399758	0.8800239857655505	0.9804434750134651	0.9648265407485381
IL31RA	5.025883608841103e-18	3.747619472579194e-07	5.489037788023904e-21	0.32175439576800197	0.5693184672742866	0.5128201892959285
EFCAB4B	0.27452547888724316	0.28364645564820146	0.5004216321985833	0.07261603271428334	0.42535785190443554	0.10508609306887495
JARID2	0.7855445414958675	0.7619252076852934	0.5904664608667054	0.7831278854942304	0.6629465268156499	0.4722853656479406
SULT1B1	0.026701577164685488	0.0349096455530755	0.3195397257658409	2.2006645630064972e-21	0.20740588764094645	0.03641283577344496
GCK	0.056544828866234444	0.4092200448293704	0.09976155695271416	0.00027796450032084287	0.25227414323025404	0.03847693491656482
TSHZ1	0.6511234524240732	0.7892638294614368	0.6330496730179734	0.23219048372513187	0.7508713039427246	0.3479476367752742
FAM65A	0.7397226751682591	0.6972054792953556	0.639082887657862	0.8074790337060218	0.9461844363023862	0.8497542859958658
TFB1M	0.7373878155913315	0.5369854261569118	0.6437928810301984	0.4828860122774063	0.7150503909183649	0.6361485934168625
KRT79	0.11515857871367123	0.005943874733467679	0.10650330318758465	0.1080488950721452	0.32293856128304665	0.04802097798525443
ANKRD20A1	0.46043134799608254	0.3371046318911574	0.11715726513176253	0.06934081396858159	0.1598173087911805	0.19932958524194364
RCOR2	0.4370093226624357	1.0243059509144785	0.4391422823176842	0.19535157132926628	0.4014983253222492	0.17851695701723205
AIG1	0.43611302256379664	0.536041164002209	0.7341654263651561	0.7597009885826416	0.7387292244980442	0.8820406901834477
LYAR	0.9048400970111493	0.7234894438957695	0.9119341468001817	0.7532513908592444	0.8527891006091701	0.9335668819556925
CCDC78	0.6853808645138957	0.4931148866154249	0.5888995485144985	0.1782326091853891	0.4114669071522641	0.38464933097201853
MTRF1L	0.6969779363365287	0.6846718981376607	0.6703216621453051	0.5239877015963789	0.8204883117432682	0.7089083379572079
POLR3GL	0.7973789143767446	0.8339848886899592	0.8489557301082071	0.7035201805902506	0.9876712956676806	0.8313275490400462
ACOX2	0.437683783988489	0.10502592586365168	0.41967764174324856	1.2148623016957247e-21	0.6072334024354077	0.21937511343710947
ARHGEF1	0.8301592217562646	0.7323723762562453	0.9412544866201312	0.778516826061996	0.9585984036412537	0.8577722414337745
FOXP1	0.2316019372170702	0.5246487281501699	0.6336877952793387	0.20531417388954934	0.7523575188395111	0.4035173352818473
C21orf119	0.6756538750081859	0.6698096654311738	0.5504167811374909	0.5870749754634365	0.5965727281953921	0.6263472130063258
LRRC33	0.6358173897618941	0.3198086221303144	0.21454683596660135	0.09219151868643097	0.39844239474454135	0.21156700497449749
DNER	0.38317160009937523	0.6715587341006043	0.05299165044662726	0.38246829923624254	0.7627891452310855	0.3124043814469743
ARPC3P5	0.05142972731805417	0.07494007054864507	0.10410597533438175	0.0009394514568855872	0.05611062246877268	0.0669787910472866
HMGB1	0.9201101698582671	0.9078142680461985	1.0780001826894132	0.9126439699050177	1.03511983825512	0.9705699786925369
RP11-352D13.6	0.21136677896828387	0.137682693269087	0.10437148371444221	6.037710207510289e-21	0.06306615469893845	0.11860424019604962
SMAGP	0.6715090614630131	0.2318271615800425	1.1194387980548268	0.6241234562100573	0.9532241890916201	0.8490649121074619
SLC39A10	0.7336460337396938	0.7540641241731105	0.6176686254149265	0.5938094109528594	0.7567548579300502	0.8955356428186159
MAML3	0.5189567088790085	0.6677157893171547	0.6108957760326749	2.573661266587815e-20	0.44424331504271297	0.17160325791877337
GLYCTK	0.687486018714687	0.39935089324952816	0.7035433993224598	0.022661958529766216	0.5751479053104572	0.48915495279619653
HPCAL1	0.692590812796856	0.6090356482219711	0.7177668497411824	0.4243981262784477	0.9391519155489635	0.9568212111180967
PCDH10	0.23763735836396546	0.5443196851932143	3.503859885891606e-21	0.1605693663950297	0.7355629333606448	1.8583818401374464e-06
RPGRIP1L	0.4801023702956174	0.5400465722279426	0.3856125861562326	0.34412829551270024	0.5803132260340028	0.4672581032032653
ITPKA	0.6194138863348687	0.3973975366728184	0.6297456793327413	0.13014713977600006	0.5386392079962004	0.5511785155578802
DGAT2	0.6092090308928123	0.6235287448256487	0.8202156427539449	0.2871872018263065	0.4893494239211618	0.5643950199441833
RP13-530H6.2	0.48822053677332283	0.2756128913889543	0.21317453982782136	0.023421709421113195	0.9018835270680312	2.704225688471226e-21
RP11-94I2.1	0.2463782525601964	0.21614374127739844	0.19711055043932868	0.05018059388220019	0.3723195957855538	0.05200455783235207
ID1	0.7973151270888854	0.8631873299480042	0.9943342495104158	0.9975869652618068	0.9846739704734049	0.9838888343452024
AGPAT6	0.874798152142217	0.8410100089482485	0.871105706361854	0.601436410191285	0.9531235802818196	0.8533627518792429
ANGEL1	0.7255371969424048	0.7337266396331329	0.8013082405654709	0.5914732725975773	0.5844347710641106	0.5555484128240449
RP11-342D11.2	0.33904163929833153	0.3930241398664739	0.5687164697380039	0.6195689784621363	1.2232170124800772	1.0614067449199371
RP11-689N19.3	0.6180733279987106	0.4479554548851675	0.7855737919919837	0.12027145372804963	0.8609555435981417	0.4640614128871109
HMGA1P2	0.4487782783918109	0.34032399930349744	0.4416955548937322	0.16686210704538385	0.352231973521534	0.297407923688234
RP11-603J24.7	0.7367205425534206	0.4746732880353567	0.5660104200007723	0.5894553604328734	0.8719532979105007	0.6992951519174747
BEGAIN	0.33301116128816316	0.5018942202336228	0.20120165361027043	0.11522488044658134	0.20444711804795018	0.09579761755033978
GLYCTK-AS1	0.618286745534441	0.3840858860437067	0.5921958444301145	0.000920383191159786	0.5094049004155358	0.3923734316308928
BATF	0.34652707381189	8.24948156048082e-22	0.9289068195192566	3.6296660566093165e-20	0.2051656873983974	0.16189489187068978
DBF4	0.8512066035725582	0.804824793954682	0.8101876776937933	0.6625109379863182	0.7255674015906	0.7728290095318213
C11orf41	0.5988126896487866	0.3198939620131904	0.15635045711063844	0.3396742803944026	0.7887487567994271	0.10756496891035298
ANKRD26P1	0.07350241820851798	0.08829314071841238	0.07376592202061448	0.00843036175656701	0.14362928372404826	0.08500717336729702
SLC17A9	0.2904004352071531	0.0709987151130926	0.6712843837755984	1.4272030332753795e-21	0.5795651096505438	0.4413892679824655
NPM1P6	0.6782347068483443	0.397324627084463	0.47742716531770557	0.38892267724094975	0.5229834022834747	0.5405236958968463
AJ239321.3	0.03782340173005368	0.007980243079883069	0.13517531109885306	8.662179167516975e-22	0.03348218523651254	0.11080976750905035
PRPF19	0.9096528789841836	0.9098484956733507	1.0695137568806403	0.9184276513210169	1.0237823899410579	0.9737414532880586
HABP4	0.7468761525141537	0.594387788484594	0.47281303476961806	0.4493007955884901	0.8712900065372249	0.8083138009355872
CPNE7	0.4619142921611383	0.5174866505899866	0.7181112347368624	0.304145893900951	0.6894104052498135	0.7468666489086229
CAMKMT	0.5361854385179674	0.48720946116910957	0.5430309443120596	0.25813160638058996	0.4470395683167304	0.3857325401053212
IVNS1ABP	0.9039577360709378	0.9009375431362302	0.9058156559693875	0.810076452863725	0.863497069894365	0.8649876619667811
AC021218.2	0.21405979397839336	8.318703078409772e-22	0.3838024868673186	1.0882688806969821e-21	0.1292359848108593	0.6057078483171785
CTD-2012K14.2	0.6123255321141792	0.5702286091055415	0.4653267461557926	0.6057834681941172	0.792982428669176	0.6650377668626982
ZNF385D	0.1083649486427434	0.1834255930199617	1.4754091058240187e-21	0.004773006251986244	0.4482026596800917	0.11919129187274381
HIST1H4H	0.534030389626857	0.5136040218713834	0.5955118506749827	0.5948855532800934	0.5969485102044844	0.4822620628726879
ENTPD6	0.8902466546817188	0.7518995268155367	1.003383113635454	0.704301756496123	0.9063087179029059	0.8609485591990651
MPP6	0.6476478243386639	0.7300201266987828	0.40378101877046735	0.5377186049387335	0.6501170981946852	0.8184802855495867
AC138150.4	0.4350462422245874	0.4620429027629203	0.19308379737913814	0.604577687843078	0.52691819684608	0.9295087539904614
RPS24	0.9120997088036362	0.8987031634677416	1.0898218417454864	0.9390828053756464	1.0641295980880374	0.9968441976135619
RP5-885L7.10	0.5491001634715434	0.14330829499279227	0.5465489203579245	3.445191285596517e-21	2.977274266985292e-11	0.27372902640314867
RP11-114H23.1	0.45383898764814823	0.014060561937753974	0.4937252289051188	0.005719206292923075	0.2729261335508962	0.21848886328805303
DNMBP-AS1	0.39503221116410797	0.2973281480425588	0.34892727608974117	0.1862340152988328	0.5996220563057029	0.3605466484507094
