Name	C1	C3	C9	C8	C6	C7	C5	C2	C4
RP11-210M15.1	0.04536579848020201	0.10164796638024633	1.7625540717429084e-21	0.15888728207798616	0.3061921971380713	0.0675652856284577	0.07972270841572847	0.04381456507195452	0.06947257240613071
CAPRIN2	0.3416962115107616	0.689936178718891	0.5148493008858434	0.8041712021473615	0.6230842649701797	1.0983678689434968	0.5378068081888949	0.6520117180402372	0.6323757133535526
PDE2A	0.09683231497750903	0.16434690369323213	1.6821317024631365e-11	0.6146554148533898	0.18412755082330498	0.7480048679264423	0.1532477330480018	0.3188750916732918	0.07028193373247901
E2F4	0.98728897381646	0.9276457170202316	0.9194823575518865	0.8655800672585062	0.7924153215591314	1.0177707443129855	0.8501567573835336	1.0232295722771958	0.9017316586061818
CDH11	0.0009010170911857713	0.189113614510704	0.1897287767843723	0.2737177177190883	0.04729581728598572	0.35791714437548205	0.07218795768213862	0.14480463847758754	1.4956347612565728
RP11-291L15.2	0.08338973801788481	0.16577121210484105	0.05564488306377848	0.3842768716072955	0.2134290705436952	0.2913627233987047	0.24072179179614794	0.306250422522924	0.6624326895148472
RP11-77K12.4	0.3223217512537373	0.13851705311709953	0.017915339195962398	0.0962295254527556	0.6092927305055584	0.24827386761681414	0.09243428266217553	0.5629451470800885	0.016973207281734792
ITGAX	0.0006430609687581438	0.1512814395565228	0.1460061414935289	0.06178679225620039	0.4614547523431426	0.4031387533884527	0.3500377983376414	0.12167187378242425	3.4160319943271606e-20
CCDC147	0.15561768213280006	0.11060735198482782	0.11128216060574564	0.12060313860264285	0.1969228633008229	0.34445731323417395	0.14666521093935944	0.2864340765215515	0.4571258215455168
STK10	0.5544802074634938	0.5548126244661821	0.6103519396215017	0.4104522267023529	0.8182569125834366	1.0781871026573682	0.4800956753011368	0.6946701989210053	0.7390126452198241
C17orf79	0.9481556155218156	0.8249963611186333	0.7442249222232906	0.8157677869103332	0.7988093288769649	0.8899217195528453	0.8405791375473438	1.034205668271334	0.9849584135077504
CDCA5	0.9674493138121234	0.8353866675169969	0.8116521862205792	0.9464697065601388	0.7646376882133332	1.0385726685520913	0.8103320872392585	1.0516011559881149	0.7616087251556577
RARA	0.8525557577904574	0.5430079722975746	0.4765236432034022	0.5821463056635303	0.7020507463739957	0.6131444220670079	0.64652894038328	0.7416727263165709	0.8424257197574151
HAS2-AS1	1.230090896806046e-05	0.4710554232262032	0.1578831131161817	5.209972016177649e-18	0.3737766638111948	0.43873545324756863	1.8326795706214928e-21	5.506192688755254e-21	0.7309807121218092
TLE3	0.9428892078778729	0.6518927346766314	0.5994299584247835	0.8187895737914045	0.6063852878770415	0.5527596968240797	0.4554456900288847	0.8695910781303692	0.6420428531975525
FKBP7	0.19944664335210366	0.4377659869086005	0.19343184360904847	0.6993799883499432	0.6421933961580879	0.36291648785907377	0.6025291582867051	0.4799489700223025	0.9906506588992248
PDLIM3	0.18738548133580926	3.047239132247656e-21	0.20069508663147592	0.6858890143859937	0.6129937768551407	0.31004695880479977	0.2427105131778893	0.20634437231052374	0.7835647940314159
PAX8	3.056158306732163e-12	0.4615229992811826	0.242038791093244	0.1174709651896507	0.2919731701323537	0.2019095938394706	1.3933010707407385	0.3367107222855021	0.3048476895579121
GTF2H2C	0.5473582689449951	0.5452415326365103	0.3522324197034187	0.6376557689849641	0.5602968462006686	0.6805085522292634	0.5762798378325802	0.9604131325436632	0.6541151032213565
NLK	0.7294763624105481	0.6056555033942496	0.4633396756788702	0.7882320795844773	0.6512435452992005	0.6962304805579472	0.6279875042041081	0.7194970351102553	0.6459748128707087
RP11-122A3.2	2.365198229988378e-21	0.04702620697889757	0.07529867905457728	1.0386768388210952	0.6930398595192307	0.6876836736805443	0.6752543142016696	0.2545695545311358	0.9528272899411654
FMNL1	0.4670872077692474	0.16466637162133207	0.2676118370814794	0.4143220295574533	0.2757438983681023	1.2749002873314248	0.6034293528859945	0.988639308037516	0.35376957265551345
TTL	0.5170918467814084	0.7210976235788747	0.5970348138210649	0.9455804920965846	0.7627020606014122	0.8544672982424897	0.7336063926600205	0.9878052136093776	0.8782169068536243
ZNF736P9Y	5.161317328184387e-12	0.13527161103201035	0.13296410674471898	0.012848817703785927	0.02168492714101329	0.039978515618899146	0.11242064703223732	3.1222743413078e-13	0.0973311889711796
MMP1	0.1350805356562549	0.6582948151103546	0.6680594692699379	0.2001360453645852	0.7858415727329804	1.0345762304158028	0.14769691327989734	0.27115403650151776	0.7991717629877454
EIF3H	1.070454005573776	0.9295480950668692	0.9107482283949948	0.9036663845843402	0.7963462709498507	0.9997470473297664	0.8956020083162193	1.0262940574157695	0.9426188367430468
RP1-224A6.3	0.1187490824058519	0.2672891630996842	5.549701128068465e-05	0.09498418320420003	0.27053450987548466	0.2088371666644505	0.0339710643171779	0.3836962627390126	0.14961433760930992
RP11-1136L8.1	0.16992604536696584	0.23717521224284016	0.0598382012378693	0.13476543271924274	0.05422278457920547	0.11896907665451725	0.014527369990299228	0.2785983183751712	0.12479949702110167
CCDC74B	0.21392511762258246	0.2625196913845297	0.16505975969449824	0.7132976386637849	0.30456817410517656	0.3079187849286811	0.3913415337806981	0.9144848095484862	0.5319317868242661
SLC25A6	1.0740504918067004	0.9632505225798409	0.9425040876540072	0.9416051100855788	0.8506721797338989	0.9740660046634528	0.9592951438789686	1.032642653367981	1.0441969644634126
SNHG10	0.6217739118918227	0.6121070514439457	0.5265093830277319	0.7239120300133307	0.4647358279379356	0.7453993007418135	0.4160032679356173	0.894339052913491	0.4695091936986166
METTL9	0.9726263615765603	0.8589613395411227	0.7797637450927218	0.8947823526266578	0.8117198824484543	0.8727245580705411	0.8637884957766294	0.9748399330085191	0.942815983333456
TIMP1	0.7070861825461608	1.006019205377835	0.8760472205562596	0.2290142399783108	0.9126212137525362	1.2759506658560298	0.8552310837801405	0.940783805109022	1.0598105838877352
SYT1	0.3636439416777787	0.3051320653626292	0.25910248611091297	1.2610614274061915	0.2508222492596869	0.6272010505949696	0.2854274743406558	0.07282011966028461	0.5350981760700603
CYP2C9	0.1004806875049242	0.3293065053059252	4.723483047410269e-08	0.012952735640719646	0.0219096672638243	2.0426087903181826e-11	0.25844000341798257	0.13531838835602644	0.02750037854442749
STAMBPL1	0.3186661954803695	0.8630303518739589	0.19277014565767134	0.4617412205443919	0.5534763659130509	1.0830451371432088	0.3378477419902711	0.29936166270245196	0.6486982015586337
RTN2	0.5687501065400086	0.4103073048582716	0.2962175320309075	0.8778821818339426	0.4787587418669902	0.5001798744966981	0.4135704901817248	0.8064786086034629	0.6493920597103849
RPL6	1.1076773365623616	0.95917475837661	0.961724974355361	0.9472038116361852	0.8543947140071928	1.0159444001460105	0.9725899184427488	1.0273218720574693	1.0485023581385262
PNPLA3	0.3890770313856322	0.3130607802322002	0.31541924997585	0.4373870654261986	0.7224221558086176	0.3866274922509802	0.3360709688484482	0.76025910737645	0.5751350542435413
STMN3	0.527361938705458	0.6384107656888909	0.4287428499942233	1.2119378419800988	0.6769833087351165	1.0904794992100877	0.6640904216596418	0.7434697622476841	0.6382599403650153
SFR1	0.5057905372084761	0.6302861681660965	0.41366066447719096	0.510083864490812	0.4447155614563542	0.9230821743912941	0.4938570912140274	0.7725447792409894	0.4232284654194977
CBLN1	0.13767100027761664	0.1907289201385201	0.020306798310075223	0.9101405371267476	0.15088980777533964	0.008432562459558453	3.4267519264159565e-18	0.3546911071716593	0.043867923090550216
NT5E	0.4113264011095301	0.8878338379727919	0.6712556073129732	8.873034887827267e-20	0.7111823551729943	1.8440905228844304	0.9218544812661332	0.19816881441644674	0.8996670256050384
CALB2	0.6941478265972298	0.4096149492820352	3.929380791485953e-14	0.3692734458999794	0.175640054279178	1.5410085472913513	0.20220754297774335	0.4953779960064826	0.22462505919483014
CDYL2	0.7597387896962076	0.08516418940796203	0.09748170685298603	0.16918841064167442	0.2014138411935596	0.4501901857531039	0.3017152317271597	0.3291099094143284	0.6802846150372325
PITPNC1	0.7860604955089616	0.595210015676056	0.2258633585306539	0.6635962365838205	0.6637080729381835	0.840854787195168	0.19571947990915567	0.9157805132121272	0.5496631124314959
CTD-2165H16.1	0.9193810358655062	0.9435466974827073	0.8763890479635459	0.755205948574817	0.7552764622070104	0.9182812082895151	0.8743522874275805	1.0632631709483398	0.9728465986625102
NUDT6	0.5062703624418216	0.4666319401323677	0.27463195098073057	0.4362192790307993	0.5147942599145793	0.5154391469539877	0.5305420829412433	0.8094893280418447	0.5635093786656695
TRAC	0.04117348146129168	0.19782070699295395	0.1671058784509098	0.22611275290061705	0.3963239724556883	0.2587827728923124	0.04841038230309443	0.17994365964949655	0.4990295851856733
HS3ST3B1	0.08328289218984736	0.18257401522755154	0.3362992216003005	0.3424583466640214	0.12081262865327905	0.18583548908556027	0.1478602188065139	0.4283840548709073	0.9284519475136052
ZG16B	0.9022841807633109	0.6039565640816513	0.17958706851453524	0.00042463445617942595	0.06208324191239738	0.44455516791234057	0.02211415585091435	0.29598247419327195	0.2776112027945954
RP11-394J1.2	0.3489701729085525	0.5014623703532627	0.5508659775589859	0.2853495726290173	0.6955688006739399	1.3864630731483605	0.5968894974180156	0.752093446879787	0.7617525573871318
RP11-124N14.4	0.08583338433825805	0.13224351078624888	0.06108350729221855	0.10905769019383192	0.5429699605882347	0.8162069685283418	0.3951362435329614	0.6494737840821231	0.4312757939498609
STXBP1	0.5560214436136941	0.5638491036670084	0.5193379751047481	1.0424951089299264	0.8335831733684559	0.7626608308786572	0.4868543670415105	0.8746233907099107	0.8555894362287247
STRADB	0.5289680708464654	0.7254271543578682	0.51791803747414	0.6776808145105456	0.7777198412382604	0.6502351441353696	0.8421850136561211	0.9632752078583658	0.8427951278113609
MCL1	1.09070407812337	0.9183442159578032	0.9417566260606192	0.9283480828927808	0.8257740535018702	1.0115232849966078	0.9509177626263738	0.9979342978902088	1.0227774404220378
RENBP	0.3103353496323138	0.4279232847444906	0.08867072997354516	0.5007858267326933	0.9650379930298204	1.0480163569808574e-06	0.3102598235030132	0.0016728356958685565	0.3290408171384446
ACO1	0.7650340605951506	0.8188734866321244	0.6598354869930932	0.6717842799389613	0.688608205100377	0.9752613443328626	0.9301738673533136	0.8793902421892331	1.0036884700434392
IFNGR2	0.6609114037818147	0.8257750518592624	0.7544890581996608	0.7774349188367333	0.8225452108829475	0.9067914939799931	0.7721250815949912	0.8640609445262044	0.8264285107902578
CHRNA9	0.03453914008614785	0.015568146980786525	0.0034191946530615696	0.3551355192178003	0.07230246101049473	0.3250966377604707	1.6192238331797912e-11	0.2668588132453831	0.25751204396924005
ITPRIP	0.29293410844973833	0.4629830427383995	0.7449469992349345	0.22458377305168592	0.6476499466952379	1.0648423846670916	0.4253401260515496	0.7605994262994665	0.9206728395641509
NOVA2	2.7616094602948235e-21	2.3102381667905545e-21	0.044373145994178964	0.6739142760745228	0.12136025493668864	0.07653191192263482	2.5694610326608708e-21	0.5884704841128352	0.1461336805209107
MTHFD2L	0.47270346259388396	0.4922964671240734	0.24551948520423905	0.5346317146593305	0.4248293835773025	0.5502432298796474	0.34850865003776743	0.65692447417347	0.3995288694674504
CHPT1	0.7108707314163225	0.7764570208324743	0.42290823174609105	0.5400905841274568	0.8243117087750477	0.5195712805916289	0.6999850359696309	1.0299917245093202	0.904965335382612
SH2D2A	0.3107196466737803	0.6537097042736171	0.2141556366737555	0.4194791373284977	0.23308717120813136	0.5014470419959358	0.1145671619403587	0.3893851883164837	0.07927376839426463
FAR2	0.4721049998970187	0.7437537371270649	0.304847139665886	0.5634147240375406	0.6571053019936512	0.22396716949037102	0.2721634202111044	0.1417297237272157	0.7089189870697213
SHC3	0.3058536856789687	0.29834700834497285	0.028392787522895323	0.3233063797132809	0.2282357666684011	0.6363772493192029	0.14862300411813245	0.18383991553681708	0.5805706308739951
HMGA2	5.376687043809231e-18	0.6845412900688199	0.5634211409215033	9.120193359362416e-10	0.6185466105207901	1.3082455175920968	0.5787710996310801	0.7950157776410861	0.370931124685652
TEAD2	0.7174969453555435	0.3691377168675968	0.6887202411833281	0.09263284375712988	0.5859300180203576	0.28454187587495705	0.6214775242318894	1.590779891907711	0.9636547882855452
PPP1R14A	0.004180720666195235	0.14927435161148958	0.17639030625802166	0.319466831648393	1.1255873833225863e-10	0.2639689489396882	0.5416060291566344	1.018885268111142	0.531914888175917
CD99	0.7263000769579387	0.6848791336423341	0.7255959136610208	0.27619378468586403	0.8308488001724803	0.7255568329762278	0.6714239343310255	1.0062164613918	1.147671318822071
RGL2	1.159619612698196	0.6036063843485423	0.6530989292207842	0.7473427717788206	0.7136463354391933	0.8143864828130994	0.7171474037851991	0.8986773527886682	0.8120028954126622
RNF175	4.935764472509152e-07	1.435290966505015e-12	0.1648696540442182	0.19960048999831032	0.4199195347267278	0.11180677126362483	0.08361922340291966	0.18282160992095275	0.1617542011640263
RP11-629O1.2	0.521826223626521	0.2575549029006136	0.249901265823566	0.10208089183586648	0.4030635815343698	0.5127171738307761	0.18894121357310234	0.6164232729349884	0.43216596118642936
KCTD14	7.351761661436717e-19	0.7457712347401138	5.9810195387871375e-12	0.3111536136243657	0.16324304983989044	0.6845163253794834	0.6718878531569065	0.18656709050039436	0.2078356880656742
TRMT5	0.6198384556660737	0.6017198491408268	0.5743892079894816	0.693749893507798	0.5080638875884783	0.7830009782813402	0.4709400176175563	0.8336438163007358	0.5919187899940751
AC010091.1	2.294263577384542e-21	0.03081530646982046	1.118530275617026e-21	0.07896267159393705	0.03986072843742694	0.10634159736207928	0.052036877362012665	0.2361153765511677	0.1564386252073564
RP11-46H11.12	0.4094321965606155	2.508955442436026e-13	0.052933611116955284	0.30932055523055985	0.19110086298241488	0.197637040387164	0.23089536370157504	0.4676513550902082	0.23617290155833154
RP11-18F14.2	0.7699478369528	0.09662463967540903	0.08959473441663303	0.18337369313371268	0.19329170148130365	0.4551605380469301	0.3187318919209021	0.2796734382427076	0.6706240472549131
AP000783.1	0.05994480525365195	1.0721490028314273e-21	4.057466408665588e-14	0.4460092963279282	0.12570713064550562	0.4968955434517396	4.3529068352423945e-21	0.4536393863776405	0.5180653864090883
FOXL1	3.3788896133527013e-21	0.560901205286096	0.3333299783462506	4.5372866380203004e-21	0.02680696046258516	1.0903488111773814	0.17336449760989214	0.10315602149656647	0.7189039976367655
FAM131C	0.2786873966835753	0.30611733381100104	0.3472014690631656	0.3810671228829939	0.11965298884698156	0.35880061417228465	0.29537973915795	0.7427310423375789	0.33484631477548515
TBX3	0.5076878002760823	0.9108173252983788	0.4326561934039108	0.7826808929816741	0.6135755155521949	0.007175968950405277	3.2928516403603805e-06	0.41630746555605663	1.3079920628092614
VIM	2.6751126508770213e-06	0.37820461242997205	0.5938309633526332	0.540214359910314	0.9519327155340532	1.2109468129893004	1.114813985516061	1.1430927816351366	1.1182815380745057
SKA3	0.7643012033759584	0.7889716031505623	0.6219012405987143	0.7996585837109549	0.7189984098777125	0.9072869579649828	0.6376581421552919	0.9505965321468338	0.6874231137593471
AC012379.1	1.075138194518777	0.8280129660119915	0.9090515984920368	0.9483550998028291	0.8392155549914505	1.018785574462303	0.9669280785433104	1.0126007833255557	1.048462016281322
FLI1	3.261241870643118e-07	0.07495843594128065	0.24428030121591146	0.42461961160090905	0.3351911724316961	0.594016721630921	0.11862943705845942	3.28969897408402e-13	0.8164576651953557
CXXC1	0.8325116548785023	0.7577289105547238	0.6200901426536984	0.964831942804702	0.7130905858327716	0.7376436445104037	0.7558835133937468	0.9642094505917438	0.8454052803604326
RP11-169D4.2	0.0673082630750579	0.0823218989918325	0.017280938961326944	0.4464119895176953	0.19451349952738234	0.5636459064824151	0.12137784273278365	0.1889585115508055	0.14508603431162326
BCL6B	0.08592389332417283	0.18196977320628813	0.016768346167194338	0.2352427188712785	0.02306092630664554	0.07734922662883001	0.021531949613222308	0.3660335022376716	0.09795141055744867
VAT1	1.0011639451972636	0.8427933232541146	0.8348410136348355	0.871253193633262	0.8509098254278717	1.0191011569275017	0.9807401954779084	1.0039877918902544	1.0206336259281954
CUBN	1.328296093283831e-09	0.16508564631915745	0.0010116466766072914	0.1573475119022025	0.6108942612147537	0.2406989474532841	0.0892944731815605	0.3468461200509324	0.3189299494623398
GLT25D1	0.9943924330647278	0.8968195592160816	0.9405804758832536	0.8715111142802271	0.8451566896562636	0.984889027467026	0.9501064770928048	1.0109397494041124	1.0215571156569527
CTD-2323K18.1	0.582321776801603	0.6560622661797448	0.5701226208447304	0.5447426487520575	0.631258637942802	0.6051790108444041	0.5786182194192923	0.9190323001555588	0.6756730948982264
IRAK2	0.1848973505834012	0.7413077418169394	0.4436293905225152	0.19279551165801906	0.3344621636115088	1.4044524037505504	0.5624200884892824	0.4914539045180521	0.4522133817893133
GDF11	0.4465913028722615	0.4789031433402056	0.4679585146726822	0.8191468718208467	0.7060088293544439	0.4176209777864912	0.4415702241113381	0.9185018016304008	0.8395129072857896
IPO5	0.9284676619196074	0.9310554101341516	0.8626250490167234	0.9398630780865946	0.7750541796007715	0.9473930222377164	0.8624178145323034	1.0112354828827024	0.9952349724173248
AC003092.1	4.026234133696365e-21	0.07922590116087286	1.8382944664956537e-21	0.029490780094593695	0.531562202544119	0.7353988434716566	0.4826533806497929	0.008275050748169765	0.29718406136837033
ARL2	0.9424510199075112	0.916414969583234	0.9041059568727638	0.890478515974295	0.8236995094862618	1.0151167837198514	0.9035413894307532	1.0298775727622929	0.9763821819275406
PSD	0.2140828174270794	0.2931251754859909	0.08429826305875518	0.9025876832108938	0.12040313626054548	0.06987882208750637	0.04411755093315972	0.5465967344367355	0.2981525174076259
TSPAN18	4.2505076710405885e-21	0.07544128442020312	0.1939415983880004	0.4964879860458765	9.767412286664794e-21	0.1869276889191656	0.3702814346181879	0.5639463518830717	0.4495688086070561
FMNL3	0.14485263387220046	0.4285533673694147	0.3058149279885274	0.6386148847025128	0.7275402246871293	0.6492832429365537	0.3944862917823929	0.8578773002450684	0.8901706585548372
GLCE	0.547036346575	0.8310183699533843	0.6117974291613133	0.6762580833343628	0.67495524609648	0.6256839673832906	0.4229381857040013	0.7954448686726305	0.6927250366588925
FXYD2	4.803764012246661e-21	0.3490927873278473	0.09529209180152558	0.3789960021035644	0.12293673034708465	0.038654570640989816	0.8985532124228054	0.05411441288733771	0.03755179397098842
LTBP1	0.8093533571972287	0.2781977503831088	0.6060133803011845	0.22490609064584566	0.4655772974163626	0.28864406575787704	0.3246483410774968	0.80096346237543	1.3646578676945018
HJURP	0.8899355645772257	0.8386730469893179	0.7758355620762015	0.9031951130258642	0.8124167269181817	1.06823244126669	0.8875563072511755	0.9873186052406674	0.799110530666578
PCDH12	0.26983296240674226	0.2971979693583342	0.1437386305088507	0.32406935679877835	0.3470485960795859	0.15157362183790793	0.18394907874972105	0.4973568792739654	0.2767882818959387
ARMC9	0.5054515706240359	0.36232321006749824	0.3212779101910159	0.5174911981189663	0.7633901277798476	0.495309019432307	0.4876526743503431	0.671760237811189	0.8723788347560241
DLX1	0.18517841062254306	0.06910027302051441	0.4074318593625828	0.8011706790132817	0.7818389390708533	0.34391099252643503	0.2118545389026973	0.7866123945634954	0.6507335373535219
RP11-158I13.2	0.7004091339827111	0.7247524063773669	0.7242381425238075	0.9687054252065986	0.6878072050443236	0.9161766019412642	0.865212204599165	0.9185791494151756	0.8328886218690857
IGFBP4	0.805560225461328	0.8366313868051231	0.8400114756202514	0.5206796761408605	0.4072680207145444	1.2092057562552496	0.6100154304727677	0.8870025074082492	1.1407511304935327
RP11-124N14.3	5.005564043834167e-07	0.3864089540927676	0.5899384804576143	0.5533251816634692	0.950533437384903	1.215730937375258	1.116353253770384	1.1313917502028379	1.113689768142971
PHLDA1	0.5076433843457745	1.0610586619291211	0.7611417657443161	0.4714005951630965	0.937420849918633	1.694883591188468	0.6440507321337354	0.5248394240428861	0.7112445284089821
RP11-101E7.2	0.3299124908157909	0.4175229728874985	0.3051957216550192	0.4014658032188672	0.5655524441340544	0.4838605988259103	0.2154421224848446	0.5701465950102756	0.4264510469162397
AFAP1L1	0.06862797317860432	0.10486073764278016	0.7286746532921361	0.2840955121759132	0.8205625518797129	0.9723521606860857	0.8701574864841611	0.2692044513022307	0.4628682954710835
RPSAP52	4.781269084477544e-21	0.3646212437964905	0.2487586713946696	2.1857765335792926e-21	0.4207670791170359	0.8322072912150268	0.1990420326198674	0.41010159292570253	0.3930700587384765
U2AF2	1.0906345479205928	0.935091528196932	0.9264996182241458	0.9416376399243326	0.834196054259723	0.9902028597876716	0.9434114414364929	1.0325872200857078	1.009758957873365
ARAP3	0.27458408880304364	0.4408488932405433	0.69667515890121	0.3180464569617072	0.7098642992919412	1.0772427966038145	0.4788212907924632	0.10521196091468676	0.4144818139026444
AMPD2	0.5736740499802341	0.7406122271823072	0.6411054872142572	0.7550122255959626	0.679548217945212	0.7220521535604666	0.816947890313798	1.0690976165395008	0.9612836183402418
RBM19	0.7024863657850527	0.7481086381344558	0.6012993234085665	0.7213921144597588	0.6989790730144768	0.7702083759413496	0.6520049365534937	0.967771253808163	0.6898539798777521
ANO7	0.402604987385901	0.3473970862945982	0.018026831610293326	0.2582038622559712	0.35800299757463194	0.21276450623719045	0.2463768344061547	0.5564979063022282	0.3221818837484453
TRPV3	0.412261972228026	0.21111606500278726	0.22145471361153746	0.09760167778087303	0.07487501803630597	0.17304563929391198	1.25399654112776e-12	0.2764848714055029	0.25271729529340065
CAPN5	0.4542858828166863	0.9497782969719872	0.3252820359728061	0.5321546314036941	0.6167782472143458	0.3906935094453883	0.5285151315148532	0.6020887309167953	0.955354123122672
CCDC110	0.4997287481995194	0.12295688707399692	0.0007149592439641843	0.4097106948322505	0.2571089423471329	0.03969946505307717	0.2996174293091725	0.1469030019444349	0.3563481536957081
PRSS3	0.06819350545435246	1.5372126479469816	0.1918869739433077	0.44941533249593213	0.06484010604828626	0.9212609496503866	4.961834020163313e-21	1.1123112048168979e-20	0.4425574047153403
RP11-87M1.1	0.5205770227859013	0.6615412473109455	0.5272390443677555	0.4658363549996706	0.5287236926025015	0.6130282299626334	0.39406483369552747	0.9412037424319541	0.5522083782581356
PAQR3	0.4493563835801695	0.539363800378041	0.4379920367226537	0.8483490297185566	0.5921380847759495	0.767151809896825	0.5784280474892133	0.742155886708083	0.6511773923223336
CDKN2AIPNL	0.8181074048749924	0.7754286684969006	0.6954563742871118	0.8639145501480974	0.7399814557376728	0.9490383312703999	0.8190988835530146	1.0643509050595588	0.7919568836942557
RP5-1142A6.3	0.33287431085015823	0.30799961599316883	0.13569100882680354	0.28976740190307576	0.34573273940904736	0.003763098067123253	0.2878447645101561	0.6056513157100601	0.5116039044928
CCDC85B	0.9143085965192268	0.8515569781042099	0.7919319988191137	0.6649235606289394	0.7952637362231105	1.1848951694604188	0.7428352664633169	1.0622721177512977	0.9775386644975224
MT1E	0.4708258370692197	0.8065949095178787	0.5364197046888142	0.2534600100850761	0.3039769789600373	1.477005913244832	0.7623151034032144	0.2864498153859163	0.944411749867758
KCNIP4	0.2617612716544151	0.3159013184418704	0.11928010589869735	0.4356860634446736	0.34479345512067955	0.2064964189516772	0.2088347756749854	0.4486378846943151	0.3070408525260335
NTRK1	1.5373189134328615e-09	0.06875015356903443	0.03594792195438948	0.5167239269626214	0.18943657544355935	0.16686676285028887	4.298257045323761e-21	0.5149219735617668	0.1839272832998196
PRMT3	0.6889883098493659	0.8486277068024154	0.7376964216526908	0.7970021641365174	0.6955680741988918	0.9722413665405596	0.6782549419077739	0.9964577388915024	0.6161854362293343
PTPN22	0.14219561369360262	0.3561702828825148	4.546011231868288e-21	0.07116377836123966	0.31940315385080503	0.5603962715080743	0.06788534420528447	0.07578942259043954	0.4106033995640045
RP11-72M17.1	0.1845852602760465	0.30364603422298114	0.05681023346683716	0.12802196836869267	0.18062142165441256	0.21652013174188733	4.0087808275496695e-05	0.3567645671951988	0.019851466498968583
RP11-544I20.2	0.2906766125829787	0.26177711890337296	0.17299209677529587	0.4197799896984709	0.22058453935659444	0.2758816587705724	0.11039507798202364	0.5494765847790891	0.158726011602767
RNMTL1	0.794301853684634	0.7355064764983072	0.5602216723822597	0.7058618337315941	0.6947751694276598	0.7993629106946959	0.6620980856450188	1.0540324533766492	0.695323066558763
RP11-867G2.8	0.2841566320317814	1.046596207494242	0.3338132238409704	0.4428909520217311	0.3130293370016669	0.4653469324774703	0.5349326772247889	0.34814926103618155	0.5167650043847285
STK16	0.9418466467799614	0.8219291931634015	0.7659323638960264	0.7980864442584034	0.7470864805549202	0.8430940620896097	0.8326485916321829	0.9094720806925876	0.8968067676350449
PIH1D1	1.062077142625169	0.914793430850274	0.8858290674210796	0.9230306429247792	0.7935116457336889	0.9554077880614124	0.9369469509389088	1.0048415823162735	0.941934115388092
IL31RA	1.0472376012583775e-20	0.04008270118429713	0.09115152503307428	1.4133193723044003e-18	0.1049231733183056	1.2285927483642571	0.2640014837000749	0.1841601318964647	0.2042132441645932
EFCAB4B	0.32925191552025485	0.3982821796454863	0.1276834460947058	0.3779235157320167	0.2557217337967434	0.5300134420741256	3.721781300332559e-21	0.22698726860613916	0.29080071746909564
JARID2	0.7896494694730033	0.3851538381177675	0.7193079331679457	0.8121017817849043	0.7472064604456273	0.6985393535154464	0.4386437251040796	0.7969827569348549	0.6130885495021048
SULT1B1	0.010993778634684329	0.4918613040415118	0.15169493272159246	0.08076880718089413	0.045365876559598034	2.5047997016191483e-10	6.678406070218905e-20	3.620392420681075e-21	0.23612554582502415
GCK	3.0578495300947763e-06	0.12837486416970947	0.02589080913316301	0.516295433375825	0.0814419064493941	0.10843606983359694	0.08332691989639769	0.09429212710095143	0.2547629904838736
TSHZ1	0.5297886988963364	0.5962414428128243	0.2940024753997017	0.9228469316405512	0.6697190234978864	0.4676959514684283	0.3661416299894148	0.5401515601102992	0.726955050139918
FAM65A	0.6840895892954231	0.5988379292564487	0.7249439767687545	0.7081856287715705	0.6924336410328448	0.9775493153327299	0.7952846758945022	0.8890940338880687	0.8957774412741161
TFB1M	0.4930775683104234	0.6972979231949112	0.5238870163639222	0.5862653539678722	0.6436921480588158	0.7415156405744604	0.5154167243003325	0.7852070998362742	0.6320049367265972
KRT79	0.12062774513151465	0.03969057532983477	0.061098405327226615	0.010019017779278716	0.23661100893348005	0.4119828937202003	0.022818326759810856	0.002694097773588568	0.17821196998187858
ANKRD20A1	0.09264902466776301	0.1900114498809144	0.0352099905654133	0.3993328349246825	0.3933850277001014	0.2624171685431164	0.12612890521988668	0.4027044284720945	0.07666230138715054
RCOR2	0.311888879311063	0.4321401369085855	0.2724008909558929	1.0278578059522363	0.20160033939751465	0.2024364299051231	1.5514172683434785e-06	1.0564686085111128	0.4353713629890985
AIG1	0.7438424626097465	0.656809308736526	0.7322283098422832	0.5138118580263896	0.38217967963893584	0.8656086678822955	0.8388072427483204	0.6794658114962755	0.7034242043507241
LYAR	0.7991149328136189	0.9131235967097816	0.7517867155998139	0.7582540355196633	0.7562902143518057	1.0927103955013129	0.7286847045217478	1.0819329245429925	0.7106709633440471
CCDC78	0.614915429374725	0.5272838321253109	0.1924277325896812	0.4588057676657502	0.529933382237494	0.2571125049470981	0.2939548843752372	0.7837742609646344	0.4163108620536132
MTRF1L	0.5574065134457851	0.7017525011167743	0.5380583446114288	0.733067527613871	0.6322273297948383	0.7767915281519555	0.6369805833097233	0.8054326495165386	0.7617613159480331
POLR3GL	0.7577645999173688	0.8266450770179207	0.7325171583379124	0.8949128920226684	0.7445630456236546	0.8925785133904874	0.7933404830538964	0.90072256618604	0.9451271231023712
ACOX2	0.3328542772871801	0.4734989357625802	1.5211376767007916e-21	0.059736079581127775	0.32836175481480234	0.1907471494823506	0.05491512201332311	0.5269829732846756	0.7199687510373736
